"PVWatts Hourly PV Performance Data"
"Requested Location","47.14817909516576, -71.26903775539678"
"Location","Lat, Lng: 47.13, -71.26"
"Latitude (DD)","47.13"
"Longitude (DD)","-71.26"
"Elevation (m)","647.84997558594"
"DC System Size (kW)","496.3"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"9","27","20","0","0","7","0.9","0.1","0","7","0","0"
"9","27","21","0","0","6.5","0.8","0.1","0","6.5","0","0"
"9","27","22","0","0","6.5","0.8","0.1","0","6.5","0","0"
"9","27","23","0","0","6.8","0.8","0.1","0","6.8","0","0"
"9","28","0","0","0","7","0.8","0.1","0","7","0","0"
"9","28","1","0","0","7","0.9","0.1","0","7","0","0"
"9","28","2","0","0","7","0.9","0.1","0","7","0","0"
"9","28","3","0","0","7","0.9","0.1","0","7","0","0"
"9","28","4","0","0","6.9","1","0.1","0","6.9","0","0"
"9","28","5","0","0","7","1","0.1","0","7","0","0"
"9","28","6","169","29","7.4","0.9","0.1","65.821","9.367","23711.401","20904.096"
"9","28","7","71","106","8.4","1","0.1","133.521","12.479","57421.655","53419.861"
"9","28","8","71","169","10.2","1.2","0.1","211.292","16.344","90922.786","85733.914"
"9","28","9","146","243","12.1","1.3","0.1","364.702","22.437","154536.378","147093.424"
"9","28","10","39","247","13.5","1.2","0.1","283.205","21.698","118371.206","112209.728"
"9","28","11","870","88","14.4","1.1","0.1","862.56","40.115","346265.991","332029.295"
"9","28","12","924","67","14.9","1.1","0.1","862.435","40.626","346227.329","331992.002"
"9","28","13","900","65","15","1","0.1","764.031","38.398","311141.596","298149.496"
"9","28","14","532","123","14.7","0.9","0.1","478.21","29.738","201517.622","192409.935"
"9","28","15","591","71","13.8","0.8","0.1","347.573","24.999","147178.112","139995.89"
"9","28","16","540","40","12.2","0.7","0.1","172.736","17.656","62765.885","58574.724"
"9","28","17","53","6","10.8","0.8","0.1","0","10.8","0","0"
"9","28","18","0","0","10.5","0.9","0.1","0","10.5","0","0"
"9","28","19","0","0","10.1","1","0.1","0","10.1","0","0"
"9","28","20","0","0","10.1","1.2","0.1","0","10.1","0","0"
"9","28","21","0","0","10.2","1.3","0.1","0","10.2","0","0"
"9","28","22","0","0","10.4","1.5","0.1","0","10.4","0","0"
"9","28","23","0","0","10.4","1.6","0.1","0","10.4","0","0"
"9","29","0","0","0","10","1.5","0.1","0","10","0","0"
"9","29","1","0","0","9.2","1.6","0.1","0","9.2","0","0"
"9","29","2","0","0","8.2","1.6","0.1","0","8.2","0","0"
"9","29","3","0","0","7.3","1.5","0.1","0","7.3","0","0"
"9","29","4","0","0","6.8","1.2","0.1","0","6.8","0","0"
"9","29","5","0","0","6.5","1.1","0.1","0","6.5","0","0"
"9","29","6","242","37","6.8","1.4","0.1","88.303","9.125","31785.838","28692.423"
"9","29","7","357","79","7.7","1.5","0.1","234.939","14.058","101596.13","96029.06"
"9","29","8","343","130","8.9","1.5","0.1","352.231","18.477","153966.485","146543.724"
"9","29","9","651","119","10.1","1.5","0.1","626.507","27.118","266085.641","254690.053"
"9","29","10","110","260","10.9","1.6","0.1","367.402","20.609","155793.729","148306.222"
"9","29","11","132","291","11.2","1.8","0.1","425.099","21.956","179579.67","171249.332"
"9","29","12","514","201","11.2","1.8","0.1","666.698","28.122","279579.309","267705.586"
"9","29","13","604","154","11","1.7","0.1","641.916","27.674","271385.497","259802.114"
"9","29","14","504","139","10.4","1.6","0.1","472.122","22.956","204081.678","194883.136"
"9","29","15","739","57","9.5","1.3","0.1","394.233","20.702","169960.352","161970.865"
"9","29","16","516","42","8.2","1","0.1","167.061","13.07","61543.784","57395.927"
"9","29","17","0","3","7.1","0.8","0.1","0","7.1","0","0"
"9","29","18","0","0","6.7","0.8","0.1","0","6.7","0","0"
"9","29","19","0","0","6.3","0.8","0.1","0","6.3","0","0"
"9","29","20","0","0","6","0.8","0.1","0","6","0","0"
"9","29","21","0","0","5.6","0.8","0.1","0","5.6","0","0"
"9","29","22","0","0","5","0.7","0.1","0","5","0","0"
"9","29","23","0","0","4.5","0.6","0.1","0","4.5","0","0"
"9","30","0","0","0","4.2","0.6","0.1","0","4.2","0","0"
"9","30","1","0","0","4.2","0.6","0.1","0","4.2","0","0"
"9","30","2","0","0","4.1","0.6","0.1","0","4.1","0","0"
"9","30","3","0","0","3.9","0.6","0.1","0","3.9","0","0"
"9","30","4","0","0","3.6","0.6","0.1","0","3.6","0","0"
"9","30","5","0","0","3.6","0.6","0.1","0","3.6","0","0"
"9","30","6","10","41","4.5","0.7","0.1","40.737","5.83","16415.97","13867.171"
"9","30","7","139","114","6","0.9","0.1","174.027","11.451","75638.099","70990.825"
"9","30","8","190","176","7.5","1.2","0.1","296.189","16.125","129459.341","122904.966"
"9","30","9","878","74","8.4","1.5","0.1","734.832","28.378","311631.722","298622.255"
"9","30","10","342","238","8.6","1.6","0.1","546.358","23.068","232693.68","222481.302"
"9","30","11","136","298","8.6","1.7","0.1","436.397","19.881","185950.916","177394.819"
"9","30","12","39","239","8.5","1.7","0.1","275.143","15.607","117667.446","111530.904"
"9","30","13","0","117","8.4","1.7","0.1","109.747","11.236","46441.718","42828.987"
"9","30","14","21","154","8.1","1.6","0.1","160.601","12.354","69296.282","64873.724"
"9","30","15","0","68","7.5","1.5","0.1","63.303","9.217","26900.329","23980.027"
"9","30","16","0","29","6.5","1.3","0.1","26.863","7.259","10867.229","8515.044"
"9","30","17","0","1","5.5","1.1","0.1","0","5.5","0","0"
"9","30","18","0","0","5.2","1","0.1","0","5.2","0","0"
"9","30","19","0","0","8","0.9","0.1","0","8","0","0"
"9","30","20","0","0","8","1","0.1","0","8","0","0"
"9","30","21","0","0","8","1","0.1","0","8","0","0"
"9","30","22","0","0","8","1.2","0.1","0","8","0","0"
"9","30","23","0","0","9","1.3","0.1","0","9","0","0"
"10","1","0","0","0","9","1.4","0.1","0","9","0","0"
"10","1","1","0","0","9","1.4","0.1","0","9","0","0"
"10","1","2","0","0","9","1.3","0.1","0","9","0","0"
"10","1","3","0","0","9","1.3","0.1","0","9","0","0"
"10","1","4","0","0","8","1.3","0.1","0","8","0","0"
"10","1","5","0","0","8","1.3","0.1","0","8","0","0"
"10","1","6","0","2","9","1.3","0.1","1.846","9.052","641.097","0"
"10","1","7","0","9","9","1.4","0.1","8.321","9.231","3238.057","1156.203"
"10","1","8","0","8","10","1.4","0.1","7.404","10.205","2832.064","764.597"
"10","1","9","0","42","10","1.3","0.1","38.953","11.102","15853.121","13324.266"
"10","1","10","0","105","11","1.3","0.1","97.981","13.768","40704.873","37295.421"
"10","1","11","0","32","11","1.2","0.1","29.692","11.859","11813.817","9428.09"
"10","1","12","1","159","12","1.1","0.1","151.73","16.498","63327.243","59116.191"
"10","1","13","0","72","11","1","0.1","66.852","13.035","27568.711","24624.726"
"10","1","14","0","59","11","1","0.1","54.731","12.67","22612.185","19843.829"
"10","1","15","0","78","10","0.9","0.1","73.182","12.295","30888.305","27826.693"
"10","1","16","0","3","9","0.7","0.1","2.77","9.091","997.142","0"
"10","1","17","0","0","9","0.6","0.1","0","9","0","0"
"10","1","18","0","0","9","0.6","0.1","0","9","0","0"
"10","1","19","0","0","9","0.5","0.1","0","9","0","0"
"10","1","20","0","0","9","0.4","0.1","0","9","0","0"
"10","1","21","0","0","8","0.4","0.1","0","8","0","0"
"10","1","22","0","0","8","0.5","0.1","0","8","0","0"
"10","1","23","0","0","8","0.5","0.1","0","8","0","0"
"10","2","0","0","0","7","0.6","0.1","0","7","0","0"
"10","2","1","0","0","7","0.6","0.1","0","7","0","0"
"10","2","2","0","0","7","0.5","0.1","0","7","0","0"
"10","2","3","0","0","7","0.5","0.1","0","7","0","0"
"10","2","4","0","0","7","0.4","0.1","0","7","0","0"
"10","2","5","0","0","7","0.3","0.1","0","7","0","0"
"10","2","6","0","8","7","0.3","0.1","7.391","7.271","2759.908","694.997"
"10","2","7","0","61","8","0.4","0.1","56.715","10.045","23919.956","21105.261"
"10","2","8","0","89","8","0.8","0.1","83.084","10.671","35248.259","32032.157"
"10","2","9","0","113","8","1.2","0.1","105.96","11.07","44893.51","41335.639"
"10","2","10","0","45","8","1.7","0.1","41.76","9.078","17103.115","14529.968"
"10","2","11","0","17","8","2","0.1","15.766","8.382","6197.766","4011.039"
"10","2","12","0","133","8","2.1","0.1","125.24","10.976","53079.022","49231.105"
"10","2","13","40","221","8","2.1","0.1","254.314","14.057","109811.118","103952.957"
"10","2","14","32","170","9","2.3","0.1","190.402","13.371","82401.687","77514.752"
"10","2","15","0","49","8","2.4","0.1","45.423","9.025","19066.585","16423.864"
"10","2","16","0","29","6","2.5","0.1","26.867","6.59","10836.382","8485.29"
"10","2","17","0","0","5","2.5","0.1","0","5","0","0"
"10","2","18","0","0","4","2.5","0.1","0","4","0","0"
"10","2","19","0","0","3","2.4","0.1","0","3","0","0"
"10","2","20","0","0","2","2.2","0.1","0","2","0","0"
"10","2","21","0","0","2","2.1","0.1","0","2","0","0"
"10","2","22","0","0","2","1.9","0.1","0","2","0","0"
"10","2","23","0","0","2","1.7","0.1","0","2","0","0"
"10","3","0","0","0","2","1.6","0.1","0","2","0","0"
"10","3","1","0","0","2","1.5","0.1","0","2","0","0"
"10","3","2","0","0","2","1.4","0.1","0","2","0","0"
"10","3","3","0","0","2","1.3","0.1","0","2","0","0"
"10","3","4","0","0","2","1.2","0.1","0","2","0","0"
"10","3","5","0","0","2","1.2","0.1","0","2","0","0"
"10","3","6","0","24","2","1.6","0.1","22.23","2.582","8861.373","6580.264"
"10","3","7","640","67","3","2","0.1","335.239","11.142","146968.063","139793.284"
"10","3","8","86","176","4","2.3","0.1","228.464","9.252","101440.277","95878.729"
"10","3","9","851","90","5","2.4","0.1","731.006","21.526","318153.24","304912.69"
"10","3","10","142","279","5","2.5","0.1","415.191","14.163","181172.104","172785.339"
"10","3","11","112","291","6","2.6","0.1","396.748","14.591","172201.561","164132.659"
"10","3","12","0","96","6","2.8","0.1","89.331","7.864","37880.738","34571.357"
"10","3","13","201","242","6","2.9","0.1","406.62","14.375","178470.108","170179.086"
"10","3","14","208","183","5","2.9","0.1","318.258","11.571","141758.527","134768.342"
"10","3","15","0","97","4","2.9","0.1","92.561","5.909","40441.061","37040.957"
"10","3","16","0","23","3","2.9","0.1","21.293","3.435","8591.081","6319.549"
"10","3","17","0","0","3","3.1","0.1","0","3","0","0"
"10","3","18","0","0","2","3.2","0.1","0","2","0","0"
"10","3","19","0","0","2","3.3","0.1","0","2","0","0"
"10","3","20","0","0","2","3.2","0.1","0","2","0","0"
"10","3","21","0","0","2","3","0.1","0","2","0","0"
"10","3","22","0","0","2","2.9","0.1","0","2","0","0"
"10","3","23","0","0","2","2.7","0.1","0","2","0","0"
"10","4","0","0","0","2","2.6","0.1","0","2","0","0"
"10","4","1","0","0","2","2.4","0.1","0","2","0","0"
"10","4","2","0","0","2","2.2","0.1","0","2","0","0"
"10","4","3","0","0","2","2.1","0.1","0","2","0","0"
"10","4","4","0","0","2","2","0.1","0","2","0","0"
"10","4","5","0","0","2","2","0.1","0","2","0","0"
"10","4","6","0","30","2","2","0.1","28.055","2.674","11225.138","8860.271"
"10","4","7","0","34","3","2.1","0.1","31.488","3.753","13310.479","10871.72"
"10","4","8","5","140","4","2.1","0.1","137.179","7.274","60116.022","56018.756"
"10","4","9","26","200","4","2.2","0.1","212.936","8.974","93340.701","88066.153"
"10","4","10","159","275","4","2.2","0.1","424.566","13.92","185690.697","177143.821"
"10","4","11","209","288","4","2.2","0.1","487.134","15.38","212245.205","202757.398"
"10","4","12","220","275","4","2.2","0.1","475.933","15.125","207908.195","198574.065"
"10","4","13","199","238","4","2.1","0.1","400.274","13.554","176248.036","168035.751"
"10","4","14","137","183","4","2","0.1","275.177","10.713","122284.382","115984.244"
"10","4","15","182","112","4","1.8","0.1","197.646","9.018","87194.572","82137.806"
"10","4","16","0","23","3","1.6","0.1","21.295","3.56","8552.218","6282.062"
"10","4","17","0","0","3","1.4","0.1","0","3","0","0"
"10","4","18","0","0","2","1.2","0.1","0","2","0","0"
"10","4","19","0","0","1","1.1","0.1","0","1","0","0"
"10","4","20","0","0","1","1","0.1","0","1","0","0"
"10","4","21","0","0","1","1","0.1","0","1","0","0"
"10","4","22","0","0","0","0.9","0.1","0","0","0","0"
"10","4","23","0","0","0","0.8","0.1","0","0","0","0"
"10","5","0","0","0","0","0.7","0.1","0","0","0","0"
"10","5","1","0","0","0","0.7","0.1","0","0","0","0"
"10","5","2","0","0","0","0.6","0.1","0","0","0","0"
"10","5","3","0","0","0","0.6","0.1","0","0","0","0"
"10","5","4","0","0","0","0.6","0.1","0","0","0","0"
"10","5","5","0","0","0","0.7","0.1","0","0","0","0"
"10","5","6","355","34","1","0.8","0.1","104.727","4.124","36072.336","32827.034"
"10","5","7","0","86","2","1.1","0.1","81.949","4.443","35842.105","32604.961"
"10","5","8","114","173","4","1.2","0.1","248.323","11.228","109904.409","104042.943"
"10","5","9","118","234","5","1.3","0.1","334.515","14.486","146011.689","138870.798"
"10","5","10","185","271","6","1.2","0.1","441.141","18.8","189858.508","181163.95"
"10","5","11","328","267","6","1.2","0.1","575.334","22.703","245228.118","234571.595"
"10","5","12","134","274","6","1.2","0.1","403.891","17.712","173896.282","165767.33"
"10","5","13","0","62","6","1.2","0.1","57.54","7.668","24158.967","21335.803"
"10","5","14","292","166","6","1.2","0.1","355.746","16.37","156562.08","149047.347"
"10","5","15","659","64","5","1","0.1","351.208","15.713","152534.412","145162.395"
"10","5","16","0","35","4","0.8","0.1","32.929","5.049","13316.567","10877.592"
"10","5","17","0","0","2","0.8","0.1","0","2","0","0"
"10","5","18","0","0","2","0.8","0.1","0","2","0","0"
"10","5","19","0","0","2","0.7","0.1","0","2","0","0"
"10","5","20","0","0","1","0.6","0.1","0","1","0","0"
"10","5","21","0","0","0","0.6","0.1","0","0","0","0"
"10","5","22","0","0","0","0.6","0.1","0","0","0","0"
"10","5","23","0","0","0","0.6","0.1","0","0","0","0"
"10","6","0","0","0","0","0.6","0.1","0","0","0","0"
"10","6","1","0","0","0","0.6","0.1","0","0","0","0"
"10","6","2","0","0","0","0.7","0.1","0","0","0","0"
"10","6","3","0","0","0","0.7","0.1","0","0","0","0"
"10","6","4","0","0","0","0.7","0.1","0","0","0","0"
"10","6","5","0","0","-1","0.6","0.1","0","-1","0","0"
"10","6","6","95","33","0","0.7","0.1","53.49","1.688","19759.959","17092.669"
"10","6","7","685","57","1","0.9","0.1","337.019","11.517","146947.647","139773.592"
"10","6","8","299","157","3","1","0.1","344.252","13.548","153232.293","145835.548"
"10","6","9","351","204","4","1.1","0.1","477.841","18.25","208551.949","199195.009"
"10","6","10","318","249","5","1.2","0.1","534.745","20.534","230162.357","220039.673"
"10","6","11","349","258","6","1.2","0.1","582.136","22.905","248207.2","237445.116"
"10","6","12","436","225","6","1.3","0.1","616.837","23.507","263404.609","252104.02"
"10","6","13","870","78","7","1.3","0.1","729.207","27.768","310400.555","297434.713"
"10","6","14","815","68","6","1.2","0.1","567.243","22.579","247987.418","237233.122"
"10","6","15","698","55","5","1","0.1","353.606","15.78","153219.202","145822.921"
"10","6","16","434","33","4","0.8","0.1","126.836","7.814","44358.913","40819.985"
"10","6","17","0","0","2","0.8","0.1","0","2","0","0"
"10","6","18","0","0","1","0.8","0.1","0","1","0","0"
"10","6","19","0","0","1","0.8","0.1","0","1","0","0"
"10","6","20","0","0","1","0.8","0.1","0","1","0","0"
"10","6","21","0","0","1","0.8","0.1","0","1","0","0"
"10","6","22","0","0","0","0.7","0.1","0","0","0","0"
"10","6","23","0","0","0","0.7","0.1","0","0","0","0"
"10","7","0","0","0","0","0.7","0.1","0","0","0","0"
"10","7","1","0","0","0","0.7","0.1","0","0","0","0"
"10","7","2","0","0","0","0.7","0.1","0","0","0","0"
"10","7","3","0","0","0","0.7","0.1","0","0","0","0"
"10","7","4","0","0","0","0.8","0.1","0","0","0","0"
"10","7","5","0","0","0","0.8","0.1","0","0","0","0"
"10","7","6","387","30","0","1.1","0.1","105.282","2.867","35103.164","31892.203"
"10","7","7","672","56","2","1.3","0.1","329.429","11.308","143502.81","136450.819"
"10","7","8","799","71","4","1.3","0.1","546.546","19.6","241732.751","231200.082"
"10","7","9","866","79","6","1.3","0.1","720.084","26.512","308217.838","295329.338"
"10","7","10","533","186","7","1.4","0.1","648.852","25.006","276384.983","264624.448"
"10","7","11","503","209","8","1.4","0.1","667.582","26.512","282012.717","270052.769"
"10","7","12","907","82","9","1.4","0.1","835.797","32.228","347930.05","333634.389"
"10","7","13","871","79","10","1.4","0.1","732.37","30.379","308729.444","295822.816"
"10","7","14","807","70","9","1.3","0.1","561.457","25.024","243257.239","232670.551"
"10","7","15","685","56","8","1.1","0.1","346.47","18.295","148379.295","141154.51"
"10","7","16","415","32","6","1","0.1","120.412","9.424","41308.736","37877.887"
"10","7","17","0","0","4","1","0.1","0","4","0","0"
"10","7","18","0","0","3","1","0.1","0","3","0","0"
"10","7","19","0","0","2","1","0.1","0","2","0","0"
"10","7","20","0","0","2","1","0.1","0","2","0","0"
"10","7","21","0","0","2","1.1","0.1","0","2","0","0"
"10","7","22","0","0","1","1.1","0.1","0","1","0","0"
"10","7","23","0","0","1","1","0.1","0","1","0","0"
"10","8","0","0","0","1","0.9","0.1","0","1","0","0"
"10","8","1","0","0","1","0.9","0.1","0","1","0","0"
"10","8","2","0","0","0","0.9","0.1","0","0","0","0"
"10","8","3","0","0","0","0.9","0.1","0","0","0","0"
"10","8","4","0","0","0","0.9","0.1","0","0","0","0"
"10","8","5","0","0","0","0.9","0.1","0","0","0","0"
"10","8","6","422","27","1","1","0.1","106.422","3.935","34230.729","31050.682"
"10","8","7","718","52","3","1.1","0.1","341.544","13.122","147627.081","140428.95"
"10","8","8","847","64","6","1.1","0.1","564.154","22.904","246726.684","236017.061"
"10","8","9","907","71","9","1.1","0.1","733.143","30.923","308846.774","295935.988"
"10","8","10","930","78","10","1.2","0.1","842.192","34.541","347721.29","333433.026"
"10","8","11","933","80","11","1.4","0.1","877.299","35.375","360227.725","345496.309"
"10","8","12","921","79","12","1.4","0.1","840.289","35.356","345743.479","331525.297"
"10","8","13","468","178","11","1.4","0.1","545.147","26.145","231936.388","221750.843"
"10","8","14","428","136","10","1.1","0.1","407.14","22.176","176563.387","168339.928"
"10","8","15","148","102","8","0.8","0.1","166.419","13.35","71593.285","67089.334"
"10","8","16","3","33","6","0.8","0.1","31.948","7.01","12456.33","10047.836"
"10","8","17","0","0","5","0.9","0.1","0","5","0","0"
"10","8","18","0","0","5","0.9","0.1","0","5","0","0"
"10","8","19","0","0","5","0.8","0.1","0","5","0","0"
"10","8","20","0","0","6","0.7","0.1","0","6","0","0"
"10","8","21","0","0","5","0.8","0.1","0","5","0","0"
"10","8","22","0","0","5","0.9","0.1","0","5","0","0"
"10","8","23","0","0","5","0.9","0.1","0","5","0","0"
"10","9","0","0","0","5","0.9","0.1","0","5","0","0"
"10","9","1","0","0","4","1","0.1","0","4","0","0"
"10","9","2","0","0","4","0.9","0.1","0","4","0","0"
"10","9","3","0","0","4","0.7","0.1","0","4","0","0"
"10","9","4","0","0","4","0.6","0.1","0","4","0","0"
"10","9","5","0","0","5","0.7","0.1","0","5","0","0"
"10","9","6","0","1","5","0.8","0.1","0.923","5.029","0","0"
"10","9","7","0","12","6","0.9","0.1","11.095","6.348","4429.934","2305.847"
"10","9","8","0","13","7","1.1","0.1","12.031","7.358","4783.396","2646.785"
"10","9","9","0","24","8","1.5","0.1","22.238","8.601","8959.411","6674.827"
"10","9","10","0","75","9","1.9","0.1","69.651","10.725","29003.236","26008.42"
"10","9","11","0","134","10","2.2","0.1","126.451","12.948","53265.32","49410.802"
"10","9","12","0","59","11","2.3","0.1","54.764","12.253","22436.963","19674.816"
"10","9","13","262","217","12","2.2","0.1","429.208","22.056","184078","175588.268"
